x,y,d
37.082,114.1268,10.0
18.7721,118.5226,30.0
0.0,120.0,30.0
-18.7721,118.5226,10.0
-37.082,114.1268,10.0
-54.4789,106.9208,30.0
-70.5342,97.082,30.0
-84.8528,84.8528,10.0
-97.082,70.5342,10.0
-106.9208,54.4789,30.0
-114.1268,37.082,30.0
-118.5226,18.7721,10.0
-120.0,0.0,10.0
-118.5226,-18.7721,30.0
-114.1268,-37.0821,30.0
-106.9208,-54.4789,10.0
-97.082,-70.5342,10.0
-84.8528,-84.8528,30.0
-70.5342,-97.082,30.0
-54.4788,-106.9208,10.0
-37.082,-114.1268,10.0
-18.7721,-118.5226,30.0
0.0,-120.0,30.0
18.7722,-118.5226,10.0
37.0821,-114.1268,10.0
54.4789,-106.9208,30.0
70.5342,-97.082,30.0
84.8528,-84.8528,10.0
97.0821,-70.5342,10.0
106.9208,-54.4788,30.0
114.1268,-37.082,30.0
118.5226,-18.7721,10.0
150.0,0.0,10.0
148.1532,23.4652,30.0
142.6585,46.3526,30.0
133.651,68.0986,10.0
121.3525,88.1678,10.0
106.066,106.066,30.0
88.1678,121.3526,30.0
68.0986,133.651,10.0
46.3525,142.6585,10.0
23.4652,148.1533,30.0
0.0,150.0,30.0
-23.4652,148.1532,10.0
-46.3526,142.6585,10.0
-68.0986,133.651,30.0
-88.1678,121.3525,30.0
-106.066,106.066,10.0
-121.3526,88.1678,10.0
-133.651,68.0986,30.0
-142.6585,46.3525,30.0
-148.1533,23.4652,10.0
-150.0,0.0,10.0
-148.1532,-23.4652,30.0
-142.6585,-46.3526,30.0
-133.651,-68.0986,10.0
-121.3525,-88.1678,10.0
-106.066,-106.066,30.0
-88.1678,-121.3526,30.0
-68.0986,-133.651,10.0
-46.3525,-142.6585,10.0
-23.4652,-148.1533,30.0
0.0,-150.0,30.0
23.4652,-148.1532,10.0
46.3526,-142.6585,10.0
68.0986,-133.651,30.0
88.1678,-121.3525,30.0
106.066,-106.066,10.0
121.3526,-88.1678,10.0
133.651,-68.0986,30.0
142.6585,-46.3525,30.0
148.1533,-23.4651,10.0
180.0,0.0,10.0
177.7839,28.1582,30.0
171.1902,55.6231,30.0
160.3812,81.7183,10.0
145.6231,105.8013,10.0
127.2792,127.2792,30.0
105.8013,145.6231,30.0
81.7183,160.3812,10.0
55.6231,171.1902,10.0
28.1582,177.7839,30.0
0.0,180.0,30.0
-28.1582,177.7839,10.0
-55.6231,171.1902,10.0
-81.7183,160.3812,30.0
-105.8014,145.623,30.0
-127.2792,127.2792,10.0
-145.6231,105.8013,10.0
-160.3812,81.7183,30.0
-171.1902,55.623,30.0
-177.7839,28.1582,10.0
-180.0,0.0,10.0
-177.7839,-28.1582,30.0
-171.1902,-55.6231,30.0
-160.3812,-81.7183,10.0
-145.623,-105.8014,10.0
-127.2792,-127.2792,30.0
-105.8013,-145.6231,30.0
-81.7183,-160.3812,10.0
-55.623,-171.1902,10.0
-28.1582,-177.7839,30.0
0.0,-180.0,30.0
28.1582,-177.7839,10.0
55.6231,-171.1902,10.0
81.7183,-160.3812,30.0
105.8014,-145.623,30.0
127.2792,-127.2792,10.0
145.6231,-105.8013,10.0
160.3812,-81.7183,30.0
171.1902,-55.623,30.0
177.7839,-28.1582,10.0
210.0,0.0,10.0
207.4146,32.8512,30.0
199.7219,64.8936,30.0
187.1114,95.338,10.0
169.8936,123.4349,10.0
148.4924,148.4924,30.0
123.4349,169.8936,30.0
95.338,187.1114,10.0
64.8936,199.7219,10.0
32.8512,207.4146,30.0
0.0,210.0,30.0
-32.8512,207.4146,10.0
-64.8936,199.7219,10.0
-95.338,187.1114,30.0
-123.4349,169.8936,30.0
-148.4924,148.4924,10.0
-169.8936,123.4349,10.0
-187.1114,95.338,30.0
-199.7219,64.8936,30.0
-207.4146,32.8512,10.0
-210.0,0.0,10.0
-207.4146,-32.8513,30.0
-199.7219,-64.8936,30.0
-187.1114,-95.338,10.0
-169.8936,-123.4349,10.0
-148.4924,-148.4924,30.0
-123.4349,-169.8936,30.0
-95.338,-187.1114,10.0
-64.8935,-199.7219,10.0
-32.8512,-207.4146,30.0
0.0,-210.0,30.0
32.8513,-207.4146,10.0
64.8936,-199.7219,10.0
95.338,-187.1114,30.0
123.4349,-169.8936,30.0
148.4924,-148.4924,10.0
169.8936,-123.4349,10.0
187.1114,-95.338,30.0
199.7219,-64.8935,30.0
207.4146,-32.8512,10.0
240.0,0.0,10.0
237.0452,37.5443,30.0
228.2536,74.1641,30.0
213.8416,108.9577,10.0
194.1641,141.0685,10.0
169.7056,169.7056,30.0
141.0685,194.1641,30.0
108.9577,213.8416,10.0
74.1641,228.2536,10.0
37.5443,237.0452,30.0
0.0,240.0,30.0
-37.5443,237.0452,10.0
-74.1641,228.2536,10.0
-108.9577,213.8416,30.0
-141.0685,194.1641,30.0
-169.7056,169.7056,10.0
-194.1641,141.0685,10.0
-213.8416,108.9577,30.0
-228.2536,74.1641,30.0
-237.0452,37.5443,10.0
-240.0,0.0,10.0
-237.0452,-37.5443,30.0
-228.2536,-74.1641,30.0
-213.8416,-108.9577,10.0
-194.1641,-141.0685,10.0
-169.7056,-169.7056,30.0
-141.0684,-194.1641,30.0
-108.9577,-213.8416,10.0
-74.164,-228.2536,10.0
-37.5442,-237.0452,30.0
0.0,-240.0,30.0
37.5443,-237.0452,10.0
74.1641,-228.2536,10.0
108.9577,-213.8416,30.0
141.0685,-194.1641,30.0
169.7057,-169.7056,10.0
194.1641,-141.0684,10.0
213.8416,-108.9577,30.0
228.2536,-74.164,30.0
237.0452,-37.5442,10.0
270.0,0.0,10.0
266.6758,42.2373,30.0
256.7852,83.4346,30.0
240.5718,122.5774,10.0
218.4346,158.702,10.0
190.9188,190.9188,30.0
158.702,218.4346,30.0
122.5774,240.5718,10.0
83.4346,256.7852,10.0
42.2373,266.6758,30.0
0.0,270.0,30.0
-42.2373,266.6758,10.0
-83.4346,256.7852,10.0
-122.5774,240.5718,30.0
-158.702,218.4346,30.0
-190.9188,190.9188,10.0
-218.4346,158.702,10.0
-240.5718,122.5774,30.0
-256.7853,83.4346,30.0
-266.6758,42.2373,10.0
-270.0,0.0,10.0
-266.6758,-42.2373,30.0
-256.7852,-83.4346,30.0
-240.5717,-122.5775,10.0
-218.4346,-158.702,10.0
-190.9188,-190.9189,30.0
-158.702,-218.4346,30.0
-122.5774,-240.5718,10.0
-83.4346,-256.7853,10.0
-42.2373,-266.6758,30.0
0.0,-270.0,30.0
42.2373,-266.6758,10.0
83.4346,-256.7852,10.0
122.5775,-240.5717,30.0
158.7021,-218.4346,30.0
190.9189,-190.9188,10.0
218.4346,-158.702,10.0
240.5718,-122.5774,30.0
256.7853,-83.4345,30.0
266.6759,-42.2373,10.0
300.0,0.0,10.0
296.3065,46.9303,30.0
285.317,92.7051,30.0
267.3019,136.1972,10.0
242.7051,176.3356,10.0
212.132,212.132,30.0
176.3356,242.7051,30.0
136.1971,267.302,10.0
92.7051,285.317,10.0
46.9303,296.3065,30.0
0.0,300.0,30.0
-46.9304,296.3065,10.0
-92.7051,285.317,10.0
-136.1972,267.3019,30.0
-176.3356,242.7051,30.0
-212.132,212.132,10.0
-242.7051,176.3356,10.0
-267.302,136.1971,30.0
-285.317,92.7051,30.0
-296.3065,46.9303,10.0
-300.0,0.0,10.0
-296.3065,-46.9304,30.0
-285.317,-92.7051,30.0
-267.3019,-136.1972,10.0
-242.7051,-176.3356,10.0
-212.132,-212.1321,30.0
-176.3355,-242.7051,30.0
-136.1971,-267.302,10.0
-92.7051,-285.317,10.0
-46.9303,-296.3065,30.0
0.0,-300.0,30.0
46.9304,-296.3065,10.0
92.7051,-285.317,10.0
136.1972,-267.3019,30.0
176.3356,-242.7051,30.0
212.1321,-212.132,10.0
242.7051,-176.3355,10.0
267.302,-136.1971,30.0
285.317,-92.705,30.0
296.3065,-46.9303,10.0
330.0,0.0,10.0
325.9372,51.6234,30.0
313.8487,101.9756,30.0
294.0322,149.8169,10.0
266.9756,193.9691,10.0
233.3452,233.3452,30.0
193.9691,266.9756,30.0
149.8168,294.0322,10.0
101.9756,313.8487,10.0
51.6234,325.9372,30.0
0.0,330.0,30.0
-51.6234,325.9372,10.0
-101.9756,313.8486,10.0
-149.8169,294.0321,30.0
-193.9691,266.9756,30.0
-233.3453,233.3452,10.0
-266.9756,193.9691,10.0
-294.0322,149.8168,30.0
-313.8487,101.9756,30.0
-325.9372,51.6233,10.0
-330.0,0.0,10.0
-325.9371,-51.6234,30.0
-313.8486,-101.9756,30.0
-294.0321,-149.8169,10.0
-266.9756,-193.9692,10.0
-233.3452,-233.3453,30.0
-193.9691,-266.9756,30.0
-149.8168,-294.0322,10.0
-101.9756,-313.8487,10.0
-51.6233,-325.9372,30.0
0.0,-330.0,30.0
51.6234,-325.9371,10.0
101.9757,-313.8486,10.0
149.8169,-294.0321,30.0
193.9692,-266.9756,30.0
233.3453,-233.3452,10.0
266.9756,-193.9691,10.0
294.0322,-149.8168,30.0
313.8487,-101.9756,30.0
325.9372,-51.6233,10.0
360.0,0.0,10.0
355.5678,56.3164,30.0
342.3803,111.2461,30.0
320.7624,163.4366,10.0
291.2461,211.6027,10.0
254.5584,254.5584,30.0
211.6027,291.2461,30.0
163.4366,320.7624,10.0
111.2461,342.3803,10.0
56.3164,355.5678,30.0
0.0,360.0,30.0
-56.3164,355.5678,10.0
-111.2461,342.3803,10.0
-163.4366,320.7623,30.0
-211.6027,291.2461,30.0
-254.5585,254.5584,10.0
-291.2461,211.6027,10.0
-320.7624,163.4366,30.0
-342.3803,111.2461,30.0
-355.5678,56.3164,10.0
-360.0,0.0,10.0
-355.5678,-56.3164,30.0
-342.3803,-111.2461,30.0
-320.7623,-163.4366,10.0
-291.2461,-211.6027,10.0
-254.5584,-254.5585,30.0
-211.6027,-291.2462,30.0
-163.4365,-320.7624,10.0
-111.2461,-342.3804,10.0
-56.3164,-355.5678,30.0
0.0,-360.0,30.0
56.3165,-355.5678,10.0
111.2462,-342.3803,10.0
163.4366,-320.7623,30.0
211.6027,-291.2461,30.0
254.5585,-254.5584,10.0
291.2462,-211.6026,10.0
320.7624,-163.4365,30.0
342.3804,-111.2461,30.0
355.5678,-56.3163,10.0
